100 4.5e-05
5100 0.003124
10100 0.006549
15100 0.009613
20100 0.018996
25100 0.016173
30100 0.020069
35100 0.025467
40100 0.035041
45100 0.033585
50100 0.039919
55100 0.039104
60100 0.043595
65100 0.044775
70100 0.053565
75100 0.057445
80100 0.062423
85100 0.06722
