100 1.337e-06
5100 6.6329e-05
10100 0.000134539
15100 0.000199447
20100 0.000271527
25100 0.000333054
30100 0.00040363
35100 0.000462864
40100 0.000531421
45100 0.00059163
50100 0.00066542
55100 0.000739161
60100 0.000808517
65100 0.000863534
70100 0.000946215
75100 0.0010197
80100 0.00108851
